platform,city,product_name,category,price,original_price,discount_percentage,in_stock,scraped_date
Zepto,Mumbai,Vijay White Eggs,butter,21.0,25.0,16.0,True,2026-06-05
Zepto,Mumbai,Fresh White Eggs,butter,17.0,18.0,5.56,True,2026-06-05
Zepto,Mumbai,Dukes Waffy Biscuits Pineapple Wafers | Crispy & Tasty,butter,95.0,129.0,26.36,True,2026-06-05
Zepto,Mumbai,Right Shift Jaggery Oats 0% Maida Cookies | 0% Refined Sugar | With Nuts and Seeds,butter,50.0,50.0,0.0,True,2026-06-05
Zepto,Mumbai,Heritage A one Probiotic Buttermilk,butter,50.0,50.0,0.0,True,2026-06-05
Zepto,Mumbai,Heritage A-one Probiotic Spiced Buttermilk,butter,20.0,20.0,0.0,True,2026-06-05
Zepto,Mumbai,Akshayakalpa Organic Probiotic Spiced Buttermilk,butter,20.0,20.0,0.0,True,2026-06-05
Zepto,Mumbai,Itsy Bitsy Handmade Stickers Pastel Purple 3d Jewel Butterfly 17 Pc Pbci Lb,butter,14.0,15.0,6.67,True,2026-06-05
Zepto,Mumbai,Itsy Bitsy Greeting Card & Envelope My Butter Half 4 x 6 Inch Approx 2 Pc Pb Lb,butter,250.0,349.0,28.37,True,2026-06-05
Zepto,Mumbai,Shree Akshara Premium Sona Masoori Rice | Raw,rice,1250.0,2600.0,51.92,True,2026-06-05
Zepto,Mumbai,Itsy Bitsy Greeting Card & Envelope Butter To My Roti 4 X 6 Inch | Pack Of 2,butter,60.0,60.0,0.0,True,2026-06-05
Zepto,Mumbai,Sid's Farm Buttermilk - No artificial flavours or preservatives. Made from tested milk,butter,18.0,18.0,0.0,True,2026-06-05
Zepto,Mumbai,Bingo! Original Style Chilli Sprinkled | Flat Cut Spicy Potato Chips Pack for Snacks,chips,17.0,20.0,15.0,True,2026-06-05
Zepto,Mumbai,Bingo! Popped Chips Indian Spice Mix | Light & Flavourful,chips,19.0,20.0,5.0,True,2026-06-05
Zepto,Mumbai,P3 - Ad.png,chips,23.0,25.0,8.0,True,2026-06-05
Zepto,Mumbai,Lay's American Cream & Onion Flavour | Potato Chips,chips,14.0,20.0,30.0,True,2026-06-05
Zepto,Mumbai,"Too Yumm Smoking Hot Bhoot Potato Chips, No Palm Oil Healthy Spicy Chips, 35% Less Saturated Fats",chips,23.0,25.0,8.0,True,2026-06-05
Zepto,Mumbai,P3 - Ad.png,chips,17.0,20.0,15.0,True,2026-06-05
Zepto,Mumbai,Lay's India's Magic Masala | Crunchy Potato Chips,chips,32.0,50.0,36.0,True,2026-06-05
Zepto,Mumbai,Bingo! Potato Chips | Cream & Onion Chips | Crispy & Crunchy Chips Pack for Snacks,chips,29.0,60.0,51.67,True,2026-06-05
Zepto,Mumbai,P3 - Ad.png,chips,16.0,20.0,20.0,True,2026-06-05
Zepto,Mumbai,Bingo! Original Style Chilli Sprinkled | Flat Cut Spicy Potato Chips Pack for Snacks,chips,24.0,25.0,4.0,True,2026-06-05
Zepto,Mumbai,P3 - Ad.png,chips,18.0,20.0,10.0,True,2026-06-05
Zepto,Mumbai,Let's try Potato Wafers | Vrat | Fasting Chips,chips,32.0,50.0,36.0,True,2026-06-05
Zepto,Mumbai,Beyond Snack Kerala Banana Chips | Original Style,chips,19.0,20.0,5.0,True,2026-06-05
Zepto,Mumbai,P3 - Ad.png,chips,24.0,25.0,4.0,True,2026-06-05
Zepto,Mumbai,Lay's West Indies Hot 'n' Sweet Chilli | Potato Chips,chips,46.0,70.0,34.29,True,2026-06-05
Zepto,Mumbai,Bingo! Potato Chips Masala Massacre,chips,14.0,20.0,30.0,True,2026-06-05
Zepto,Mumbai,P3 - Ad.png,chips,48.0,55.0,12.73,True,2026-06-05
Zepto,Mumbai,Bingo! Original Style Chilli Sprinkled | Flat Cut Spicy Potato Chips Pack for Snacks,chips,24.0,25.0,4.0,True,2026-06-05
Zepto,Mumbai,Bingo! Popped Chips Sour Cream & Herbs | Light & Crunchy,chips,19.0,20.0,5.0,True,2026-06-05
Zepto,Mumbai,P3 - Ad.png,chips,33.0,48.0,31.25,True,2026-06-05
Zepto,Mumbai,Lay's Chile Lemon Flavour | Crunchy Potato Chips,chips,29.0,60.0,51.67,True,2026-06-05
Zepto,Mumbai,Modern Kitchens Hot Chips Spicy | Crunchy & Spicy,chips,38.0,48.0,20.83,True,2026-06-05
Zepto,Mumbai,P3 - Ad.png,chips,15.0,20.0,25.0,True,2026-06-05
Zepto,Mumbai,"Too Yumm Smoking Hot Bhoot Potato Chips, No Palm Oil Healthy Spicy Chips, 35% Less Saturated Fats",chips,20.0,20.0,0.0,True,2026-06-05
Zepto,Mumbai,Pringles Potato Chips | Sour Cream & Onion,chips,54.0,64.0,15.62,True,2026-06-05
Zepto,Mumbai,P3 - Ad.png,chips,16.0,20.0,20.0,True,2026-06-05
Zepto,Mumbai,Lay's Spanish Tomato Tango Flavour | Potato Chips,chips,49.0,55.0,10.91,True,2026-06-05
Zepto,Mumbai,Bingo! Popped Chips Salt N Pepper | Crunchy & Savoury,chips,18.0,20.0,10.0,True,2026-06-05
Zepto,Mumbai,P3 - Ad.png,chips,73.0,100.0,27.0,True,2026-06-05
Zepto,Mumbai,Uncle Chipps Spicy Treat | Crunchy Potato Chips,chips,33.0,48.0,31.25,True,2026-06-05
Zepto,Mumbai,Modern Kitchens Wheel Chips | Crispy Fryums Snack,chips,29.0,30.0,3.33,True,2026-06-05
Zepto,Mumbai,P3 - Ad.png,chips,31.0,48.0,35.42,True,2026-06-05
Zepto,Mumbai,Lay's West Indies Hot 'n' Sweet Chilli | Potato Chips,chips,19.0,20.0,5.0,True,2026-06-05
Zepto,Mumbai,Bingo! Potato Chips Slayin' Salt,chips,46.0,70.0,34.29,True,2026-06-05
Zepto,Mumbai,P3 - Ad.png,chips,29.0,47.0,38.3,True,2026-06-05
Zepto,Mumbai,Lay's Classic Salted | Crunchy Potato Chips,chips,23.0,35.0,34.29,True,2026-06-05
Zepto,Mumbai,"Sweet Karam Coffee Kerala Nendran Banana Chips | Pure Coconut Oil, No Preservatives",chips,29.0,60.0,51.67,True,2026-06-05
Zepto,Mumbai,P3 - Ad.png,chips,36.0,55.0,34.55,True,2026-06-05
Zepto,Mumbai,Beyond Snack Kerala Banana Chips | Original Style,chips,33.0,50.0,34.0,True,2026-06-05
Zepto,Mumbai,Pringles Potato Chips | Original | Classic & Crunchy,chips,33.0,50.0,34.0,True,2026-06-05
Zepto,Mumbai,P3 - Ad.png,chips,33.0,35.0,5.71,True,2026-06-05
Zepto,Mumbai,Lay's Wafers Red Chilli Flavour | Spicy Potato Chips,chips,49.0,55.0,10.91,True,2026-06-05
Zepto,Mumbai,Chheda's Yellow Banana Chips | Fried Snack,chips,34.0,50.0,32.0,True,2026-06-05
Zepto,Mumbai,P3 - Ad.png,chips,24.0,50.0,52.0,True,2026-06-05
Zepto,Mumbai,Lay's India's Magic Masala | Crunchy Potato Chips,chips,27.0,60.0,55.0,True,2026-06-05
Zepto,Mumbai,Haldiram's Halke Fulke | Salted Potato Chips,chips,33.0,48.0,31.25,True,2026-06-05
Zepto,Mumbai,Lay's Spanish Tomato Tango Flavour | Potato Chips,chips,30.0,35.0,14.29,True,2026-06-05
Zepto,Mumbai,Lay's Sizzling Hot | Spicy Potato Chips,chips,26.0,50.0,48.0,True,2026-06-05
Zepto,Mumbai,Modern Kitchens Hot Chips Spicy | Crunchy & Spicy,chips,39.0,40.0,2.5,True,2026-06-05
Zepto,Mumbai,Crax Masala Punch Potato Chips Snacks | Spicy & Crunchy,chips,39.0,40.0,2.5,True,2026-06-05
Zepto,Mumbai,"Too Yumm Dahi Papdi Chaat Multigrain Chips, 60% Less Saturated Fats, No Palm Oil Healthy Chips",chips,33.0,48.0,31.25,True,2026-06-05
Zepto,Mumbai,Modern Kitchens Wheel Chips | Crispy Fryums Snack,chips,17.0,20.0,15.0,True,2026-06-05
Zepto,Mumbai,"Too Yumm Smoking Hot Bhoot Potato Chips, No Palm Oil Healthy Spicy Chips, 35% Less Saturated Fats",chips,39.0,40.0,2.5,True,2026-06-05
Zepto,Mumbai,Haldiram's Chips | Classic Salted | Crispy & Salty,chips,17.0,20.0,15.0,True,2026-06-05
Zepto,Mumbai,Bingo! Popped Chips Indian Spice Mix | Light & Flavourful,chips,71.0,89.0,20.22,True,2026-06-05
Zepto,Mumbai,Lay's India's Magic Masala | Crunchy Potato Chips,chips,46.0,70.0,34.29,True,2026-06-05
Zepto,Mumbai,Pringles Potato Chips | Original | Classic & Crunchy,chips,32.0,40.0,20.0,True,2026-06-05
Zepto,Delhi,"Ching's Secret Hakka Noodles with Masala, Not Fried, Air Dried",noodles,15.0,15.0,0.0,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,noodles,122.0,165.0,26.06,True,2026-06-08
Zepto,Delhi,Yippee Magic Masala Noodles,noodles,74.0,100.0,26.0,True,2026-06-08
Zepto,Delhi,MasterChow Healthy Whole Wheat Noodles,noodles,22.0,23.0,4.35,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,noodles,27.0,30.0,10.0,True,2026-06-08
Zepto,Delhi,Yippee Mood Masala Noodles| 4 in 1,noodles,90.0,120.0,25.0,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,noodles,51.0,69.0,26.09,True,2026-06-08
Zepto,Delhi,Indomie Mi Goreng Fried Noodle Flavour,noodles,44.0,55.0,20.0,True,2026-06-08
Zepto,Delhi,Yippee Magic Masala Noodles,noodles,92.0,120.0,23.33,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,noodles,19.0,20.0,5.0,True,2026-06-08
Zepto,Delhi,Moi Soi Veg Hakka Noodles,noodles,51.0,69.0,26.09,True,2026-06-08
Zepto,Delhi,Yu Creamy Hot Sauce - Korean Ramen Noodles,noodles,86.0,100.0,14.0,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,noodles,78.0,160.0,51.25,True,2026-06-08
Zepto,Delhi,Yu Whole Wheat Hakka Noodles,noodles,45.0,55.0,18.18,True,2026-06-08
Zepto,Delhi,Yippee Magic Masala Noodles,noodles,137.0,220.0,37.73,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,noodles,72.0,90.0,20.0,True,2026-06-08
Zepto,Delhi,MAGGI 2-Minute Special Masala Instant Noodles,noodles,47.0,51.0,7.84,True,2026-06-08
Zepto,Delhi,Yu Cheesy VEG Carbonara - Korean Ramen Noodles,noodles,96.0,108.0,11.11,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,noodles,85.0,145.0,41.38,True,2026-06-08
Zepto,Delhi,"MAGGI Spicy Cheesy Noodles, Instant Noodles",noodles,89.0,103.0,13.59,True,2026-06-08
Zepto,Delhi,Yu Veg Hakka Noodles - Family Pack,noodles,66.0,90.0,26.67,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,noodles,51.0,69.0,26.09,True,2026-06-08
Zepto,Delhi,Nissin Geki - Hot and Spicy Korean Veg Flavoured Ramen Instant Noodles,noodles,109.0,115.0,5.22,True,2026-06-08
Zepto,Delhi,Yu Whole Wheat Hakka Noodles - Family Pack,noodles,49.0,55.0,10.91,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,noodles,54.0,60.0,10.0,True,2026-06-08
Zepto,Delhi,"Wai Wai Ready to Eat Noodles, Chicken Masala Pack | 6 in 1",noodles,46.0,55.0,16.36,True,2026-06-08
Zepto,Delhi,"Ching's Korean Spicy Veg Instant Noodles, Veg, It's Hot, It's Spicy, It's Ching's",noodles,92.0,120.0,23.33,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,noodles,75.0,80.0,6.25,True,2026-06-08
Zepto,Delhi,Maggi Veg Atta Noodles Made with Only Atta flour,noodles,51.0,69.0,26.09,True,2026-06-08
Zepto,Delhi,MasterChow Hakka Noodles,noodles,10.0,10.0,0.0,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,noodles,40.0,55.0,27.27,True,2026-06-08
Zepto,Delhi,Top Ramen Curry Veg Instant Noodles,noodles,27.0,30.0,10.0,True,2026-06-08
Zepto,Delhi,Yu Hot Barbeque - Whole Wheat Instant Noodles | Pack Of 2,noodles,86.0,90.0,4.44,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,noodles,66.0,90.0,26.67,True,2026-06-08
Zepto,Delhi,Yu Creamy Hot Sauce - Korean Ramen Noodles,noodles,74.0,100.0,26.0,True,2026-06-08
Zepto,Delhi,Indomie Instant Noodles Special Chicken Flavour Family Packs,noodles,16.0,30.0,46.67,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,noodles,137.0,220.0,37.73,True,2026-06-08
Zepto,Delhi,Nissin Geki - Hot and Spicy Korean Kimchi Flavoured Ramen Instant Noodles,noodles,94.0,100.0,6.0,True,2026-06-08
Zepto,Delhi,Sunfeast YiPPee! Pan Asian Noodles Yaki Udon,noodles,27.0,28.0,3.57,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,noodles,56.0,80.0,30.0,True,2026-06-08
Zepto,Delhi,Nissin Geki - Hot and Spicy Korean Cheese Flavoured Ramen Instant Noodles,noodles,109.0,115.0,5.22,True,2026-06-08
Zepto,Delhi,Yippee Magic Masala Noodles,noodles,147.0,150.0,2.0,True,2026-06-08
Zepto,Delhi,Maggi Chicken Instant Noodles,noodles,78.0,160.0,51.25,True,2026-06-08
Zepto,Delhi,Yu Cheesy VEG Carbonara - Korean Ramen Noodles,noodles,66.0,75.0,12.0,True,2026-06-08
Zepto,Delhi,Sil Masala Noodles,noodles,28.0,45.0,37.78,True,2026-06-08
Zepto,Delhi,Nissin Geki - Hot and Spicy Korean Chicken Flavoured Ramen Instant Noodles,noodles,95.0,100.0,5.0,True,2026-06-08
Zepto,Delhi,Yippee Magic Masala Noodles,noodles,63.0,80.0,21.25,True,2026-06-08
Zepto,Delhi,Wai Wai Ready to Eat Noodles | Veg | 6 in 1,noodles,66.0,75.0,12.0,True,2026-06-08
Zepto,Delhi,Yu Hot Barbeque - Whole Wheat Instant Noodles | Pack Of 2,noodles,28.0,45.0,37.78,True,2026-06-08
Zepto,Delhi,Yippee Mood Masala Noodles| 4 in 1,noodles,95.0,100.0,5.0,True,2026-06-08
Zepto,Delhi,Keya Hakka Noodles - Veg,noodles,63.0,80.0,21.25,True,2026-06-08
Zepto,Delhi,Yu Whole Wheat Hakka Noodles - Family Pack,noodles,67.0,90.0,25.56,True,2026-06-08
Zepto,Delhi,MAGGI 2-Minute Special Masala Instant Noodles,noodles,88.0,121.0,27.27,True,2026-06-08
Zepto,Delhi,Top Ramen Masala Instant Noodles,noodles,31.0,45.0,31.11,True,2026-06-08
Zepto,Delhi,Ching's Secret Hot Garlic Instant Noodles Pouch,noodles,48.0,50.0,4.0,True,2026-06-08
Zepto,Delhi,Indomie Instant Noodles Special Chicken Flavour Family Packs,noodles,85.0,145.0,41.38,True,2026-06-08
Zepto,Delhi,Samyang Korean Hot Chicken Ramen Carbonara Non Veg,noodles,55.0,75.0,26.67,True,2026-06-08
Zepto,Delhi,Yu Veg Hakka Noodles - Family Pack,noodles,47.0,51.0,7.84,True,2026-06-08
Zepto,Delhi,Top Ramen Fiery Chilli Instant Noodles,noodles,41.0,60.0,31.67,True,2026-06-08
Zepto,Delhi,Yu Veg Hakka Noodles - Chowmein Style,noodles,30.0,60.0,50.0,True,2026-06-08
Zepto,Delhi,Indomie Instant Noodles Chicken Flaviur Family Packs,noodles,42.0,55.0,23.64,True,2026-06-08
Zepto,Delhi,"Slurrp Farm No Maida Instant Millet Noodles- Magic Masala, Not Fried, Millet Noodles (Pack Of 2)",noodles,88.0,121.0,27.27,True,2026-06-08
Zepto,Delhi,Top Ramen Fiery Chilli Instant Noodles,noodles,51.0,55.0,7.27,True,2026-06-08
Zepto,Delhi,Yu Veg Hakka Noodles - Chowmein Style,noodles,68.0,104.0,34.62,True,2026-06-08
Zepto,Delhi,Indomie Instant Noodles Chicken Flaviur Family Packs,noodles,104.0,139.0,25.18,True,2026-06-08
Zepto,Delhi,"Slurrp Farm No Maida Instant Millet Noodles- Magic Masala, Not Fried, Millet Noodles (Pack Of 2)",noodles,104.0,139.0,25.18,True,2026-06-08
Zepto,Delhi,Yu Jalapeno Cheese - Whole Wheat Instant Noodles | Pack Of 2,noodles,48.0,50.0,4.0,True,2026-06-08
Zepto,Delhi,"Slurrp Farm Millet Noodles - Classic Masala, No Maida and Not Fried",noodles,19.0,25.0,24.0,True,2026-06-08
Zepto,Delhi,Minute Maid Pulpy Orange Fruit Juice | Fruity & Refreshing,juice,70.0,85.0,17.65,True,2026-06-08
Zepto,Delhi,Frooti Mango Fruit Juice | Ready to Drink Beverage,juice,19.0,20.0,5.0,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,juice,19.0,20.0,5.0,True,2026-06-08
Zepto,Delhi,Frooti Mango Fruit Juice | Ready to Drink Beverage,juice,20.0,20.0,0.0,True,2026-06-08
Zepto,Delhi,Appy Fizz Apple Soft Drink | Pet | Fizzy & Refreshing,juice,40.0,40.0,0.0,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,juice,95.0,100.0,5.0,True,2026-06-08
Zepto,Delhi,Paper Boat Swing Pomegranate Fruit Juice,juice,75.0,150.0,50.0,True,2026-06-08
Zepto,Delhi,Frooti Mango Fruit Juice | Ready to Drink Beverage,juice,10.0,10.0,0.0,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,juice,90.0,122.0,26.23,True,2026-06-08
Zepto,Delhi,Real Fruit Power Vitamin Boost Guava Juice,juice,71.0,146.0,51.37,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,juice,100.0,200.0,50.0,True,2026-06-08
Zepto,Delhi,Frooti Mango Fruit Juice | Ready to Drink Beverage,juice,40.0,40.0,0.0,True,2026-06-08
Zepto,Delhi,Frooti Mango Fruit Juice | Ready to Drink Beverage,juice,58.0,70.0,17.14,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,juice,78.0,160.0,51.25,True,2026-06-08
Zepto,Delhi,"B Natural Mixed Fruit Juice, Rich in Vitamin C & E",juice,71.0,146.0,51.37,True,2026-06-08
Zepto,Delhi,Real Fruit Power Alphonso Mango Juice,juice,73.0,146.0,50.0,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,juice,43.0,60.0,28.33,True,2026-06-08
Zepto,Delhi,"Paper Boat Lychee Fruit Juice | Juicy Sips, Chewy Bites | Refreshing Summer Drinks",juice,20.0,20.0,0.0,True,2026-06-08
Zepto,Delhi,Frooti Mango Fruit Juice | Ready to Drink Beverage,juice,136.0,160.0,15.0,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,juice,40.0,40.0,0.0,True,2026-06-08
Zepto,Delhi,Paper Boat Swing Zesty Pomegranate Fruit Juice,juice,106.0,125.0,15.2,True,2026-06-08
Zepto,Delhi,"B Natural Mixed Fruit Juice, Rich in Vitamin C & E",juice,100.0,200.0,50.0,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,juice,30.0,40.0,25.0,True,2026-06-08
Zepto,Delhi,"B Natural Guava Juice, Vitamin C & E",juice,58.0,70.0,17.14,True,2026-06-08
Zepto,Delhi,Appy Fizz Apple Soft Drink | Pet | Fizzy & Refreshing,juice,75.0,150.0,50.0,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,juice,39.0,40.0,2.5,True,2026-06-08
Zepto,Delhi,Appy Fizz Apple Soft Drink | Pet | Fizzy & Refreshing,juice,73.0,146.0,50.0,True,2026-06-08
Zepto,Delhi,Real Activ Orange Juice | No Added Sugars & Preservatives,juice,55.0,110.0,50.0,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,juice,106.0,125.0,15.2,True,2026-06-08
Zepto,Delhi,Paper Boat Swing Lychee Fruit Juice | Fruity & Refreshing,juice,12.0,12.0,0.0,True,2026-06-08
Zepto,Delhi,Real Fruit Power Pomegranate Juice,juice,67.0,99.0,32.32,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,juice,95.0,100.0,5.0,True,2026-06-08
Zepto,Delhi,Real Fruit Power Alphonso Mango Juice,juice,75.0,150.0,50.0,True,2026-06-08
Zepto,Delhi,Appy Fizz Apple Soft Drink | Pet | Fizzy & Refreshing,juice,39.0,40.0,2.5,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,juice,40.0,40.0,0.0,True,2026-06-08
Zepto,Delhi,Frooti Mango Fruit Juice | Ready to Drink Beverage,juice,91.0,100.0,9.0,True,2026-06-08
Zepto,Delhi,Real Masala Pomegranate Fruit Juice,juice,94.0,109.0,13.76,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,juice,73.0,146.0,50.0,True,2026-06-08
Zepto,Delhi,"Paper Boat Mango | Juicy Sips, Chewy Bites | Refreshing Summer Juice Drink",juice,68.0,130.0,47.69,True,2026-06-08
Zepto,Delhi,"B Natural Guava Juice, Vitamin C & E",juice,32.0,40.0,20.0,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,juice,93.0,100.0,7.0,True,2026-06-08
Zepto,Delhi,Paper Boat Swing Lush Lychee | Sweet & Refreshing,juice,74.0,140.0,47.14,True,2026-06-08
Zepto,Delhi,Real Fruit Power Orange Juice,juice,74.0,110.0,32.73,True,2026-06-08
Zepto,Delhi,P3 - Ad.png,juice,75.0,150.0,50.0,True,2026-06-08
Zepto,Delhi,Bindu Fizz Jeera Masala Soft Drink | Tangy & Refreshing,juice,75.0,120.0,37.5,True,2026-06-08
Zepto,Delhi,Slice Mango Drink | Ready to Drink Beverage,juice,136.0,160.0,15.0,True,2026-06-08
Zepto,Delhi,Frooti Mango Fruit Juice | Ready to Drink Beverage,juice,68.0,70.0,2.86,True,2026-06-08
Zepto,Delhi,Real Masala Pomegranate Fruit Juice,juice,10.0,10.0,0.0,True,2026-06-08
Zepto,Delhi,Paper Boat Aamras Drink | Ready to Drink Beverage,juice,40.0,40.0,0.0,True,2026-06-08
Zepto,Delhi,"Paper Boat Orange Juice | Juicy Sips, Chewy Bites | Refreshing Fruit Drink",juice,171.0,234.0,26.92,True,2026-06-08
Zepto,Delhi,Maaza Mango Fruit Juice Tetrapack,juice,87.0,140.0,37.86,True,2026-06-08
Zepto,Delhi,Pluckk Cold Pressed Extracted Mango Juice | No Preservatives | No Added Sugar,juice,74.0,120.0,38.33,True,2026-06-08
Zepto,Delhi,"B Natural Apple Juice, Vitamin C & E",juice,46.0,56.0,17.86,True,2026-06-08
Zepto,Delhi,Paper Boat Swing Lively Orange | Refreshing Orange Drink,juice,73.0,90.0,18.89,True,2026-06-08
Zepto,Delhi,Paper Boat Swing Mixed Fruit Juice | Fruity & Refreshing,juice,110.0,135.0,18.52,True,2026-06-08
Zepto,Delhi,Real Fruit Power Apple Juice | Pack of 10,juice,65.0,70.0,7.14,True,2026-06-08
Zepto,Delhi,Paper Boat Swing Crispy Cranberry | Fruity & Refreshing,juice,30.0,40.0,25.0,True,2026-06-08
Zepto,Delhi,Tropicana Delight Guava Fruit Juice | Sweet & Refreshing,juice,120.0,150.0,20.0,True,2026-06-08
Zepto,Delhi,Real Fruit Power Vitamin Boost Guava Juice,juice,106.0,120.0,11.67,True,2026-06-08
Zepto,Delhi,Tropicana Delight Mixed Fruit Juice | Fruity & Refreshing,juice,75.0,150.0,50.0,True,2026-06-08
Zepto,Mumbai,Godrej Jersey Toned Fresh Milk | Pouch,milk,26.0,27.0,3.7,True,2026-06-08
Zepto,Mumbai,P3 - Ad.png,milk,24.0,24.0,0.0,True,2026-06-08
Zepto,Mumbai,Nandini Toned Fresh Milk | Pouch,milk,46.0,48.0,4.17,True,2026-06-08
Zepto,Mumbai,Country Delight Cow Fresh Milk | Pouch,milk,31.0,31.0,0.0,True,2026-06-08
Zepto,Mumbai,P3 - Ad.png,milk,54.0,59.0,8.47,True,2026-06-08
Zepto,Mumbai,Nandini Goodlife Toned UHT Milk (Fino Pouch),milk,27.0,27.0,0.0,True,2026-06-08
Zepto,Mumbai,Country Delight Natural Fresh Cow Milk | 25g Protein | Pouch,milk,83.0,90.0,7.78,True,2026-06-08
Zepto,Mumbai,P3 - Ad.png,milk,34.0,34.0,0.0,True,2026-06-08
Zepto,Mumbai,Nandini Standardized Fresh Milk | Pouch,milk,135.0,135.0,0.0,True,2026-06-08
Zepto,Mumbai,Milky Mist Toned Milk,milk,16.0,16.0,0.0,True,2026-06-08
Zepto,Mumbai,P3 - Ad.png,milk,73.0,80.0,8.75,True,2026-06-08
Zepto,Mumbai,Amul Gold Full Cream Fresh Milk | Pouch,milk,26.0,26.0,0.0,True,2026-06-08
Zepto,Mumbai,Akshayakalpa Organic Cow Milk - Uht,milk,100.0,100.0,0.0,True,2026-06-08
Zepto,Mumbai,P3 - Ad.png,milk,30.0,30.0,0.0,True,2026-06-08
Zepto,Mumbai,Amul Taaza Homogenised Toned Milk (Tetra Pack),milk,52.0,52.0,0.0,True,2026-06-08
Zepto,Mumbai,Milky Mist Double Toned Milk,milk,31.0,33.0,6.06,True,2026-06-08
Zepto,Mumbai,P3 - Ad.png,milk,68.0,68.0,0.0,True,2026-06-08
Zepto,Mumbai,Heritage Toned Fresh Milk | Pouch,milk,26.0,26.0,0.0,True,2026-06-08
Zepto,Mumbai,Akshayakalpa Organic High Protein Cow Fresh Milk | Elaichi | 25g Protein | Gable Top Pack,milk,35.0,35.0,0.0,True,2026-06-08
Zepto,Mumbai,P3 - Ad.png,milk,29.0,29.0,0.0,True,2026-06-08
Zepto,Mumbai,Amul Moti Toned Milk | 90 Days Shelf life,milk,77.0,77.0,0.0,True,2026-06-08
Zepto,Mumbai,Nandini Standardized Fresh Milk | Pouch,milk,26.0,26.0,0.0,True,2026-06-08
Zepto,Mumbai,Heritage Special Long Life Toned Milk (Pouch),milk,47.0,47.0,0.0,True,2026-06-08
Zepto,Mumbai,Nandini Goodlife Toned Milk UHT (Tetra Pack Brick),milk,46.0,46.0,0.0,True,2026-06-08
Zepto,Mumbai,Arokya Toned Fresh Milk | Pouch,milk,35.0,36.0,2.78,True,2026-06-08
Zepto,Mumbai,Nandini Goodlife Milk UHT (Pouch Brik),milk,45.0,45.0,0.0,True,2026-06-08
Zepto,Mumbai,Amul Taaza Toned Fresh Milk | Pouch,milk,36.0,36.0,0.0,True,2026-06-08
Zepto,Mumbai,Amul Taaza Homogenised Toned Milk (Tetra Pack),milk,53.0,53.0,0.0,True,2026-06-08
Zepto,Mumbai,Amul Lactose Free Milk (Tetra Pack),milk,29.0,30.0,3.33,True,2026-06-08
Zepto,Mumbai,Akshayakalpa Amrutha A2 Pasteurized Organic Fresh Milk | Pouch,milk,32.0,32.0,0.0,True,2026-06-08
Zepto,Mumbai,Nandini Toned Fresh Milk | Pouch,milk,36.0,36.0,0.0,True,2026-06-08
Zepto,Mumbai,Heritage Full Cream Fresh Milk | Pouch,milk,135.0,135.0,0.0,True,2026-06-08
Zepto,Mumbai,Akshayakalpa Organic Pasteurized Cow Fresh Milk | Pouch,milk,32.0,32.0,0.0,True,2026-06-08
Zepto,Mumbai,Nandini Goodlife Slim Skimmed Milk UHT (Tetra Pack),milk,35.0,38.0,7.89,True,2026-06-08
Zepto,Mumbai,Akshayakalpa Amrutha - A2 Farm Organic Cow Fresh Milk | Pouch,milk,103.0,108.0,4.63,True,2026-06-08
Zepto,Mumbai,Heritage Nourish+ Fresh Milk | 18g Protein | Pouch,milk,46.0,48.0,4.17,True,2026-06-08
Zepto,Mumbai,Arokya Standardized Fresh Milk | Pouch,milk,72.0,82.0,12.2,True,2026-06-08
Zepto,Mumbai,Sid's Farm Tested Toned Milk (No Antibiotics . No Hormones . No Preservatives),milk,47.0,47.0,0.0,True,2026-06-08
Zepto,Mumbai,Akshayakalpa Organic Cow Milk - Uht,milk,92.0,97.0,5.15,True,2026-06-08
